system	file_id	file_name	text	sound_quality	silence	pronunciation	worker_id
azure_niwat	1075	sentence_25.wav	บ้านที่คุณสร้างก็ผิดกฎหมาย เพราะคุณไม่มีสิทธิ์มีที่ดิน ทั้งเบ็ดที่ได้มา	4	3	4	6
azure_niwat	1075	sentence_25.wav	บ้านที่คุณสร้างก็ผิดกฎหมาย เพราะคุณไม่มีสิทธิ์มีที่ดิน ทั้งเบ็ดที่ได้มา	4	3	4	7
azure_niwat	1075	sentence_25.wav	บ้านที่คุณสร้างก็ผิดกฎหมาย เพราะคุณไม่มีสิทธิ์มีที่ดิน ทั้งเบ็ดที่ได้มา	5	5	5	8
azure_niwat	1075	sentence_25.wav	บ้านที่คุณสร้างก็ผิดกฎหมาย เพราะคุณไม่มีสิทธิ์มีที่ดิน ทั้งเบ็ดที่ได้มา	5	3	3	9
azure_niwat	1075	sentence_25.wav	บ้านที่คุณสร้างก็ผิดกฎหมาย เพราะคุณไม่มีสิทธิ์มีที่ดิน ทั้งเบ็ดที่ได้มา	5	5	4	10
azure_niwat	1075	sentence_25.wav	บ้านที่คุณสร้างก็ผิดกฎหมาย เพราะคุณไม่มีสิทธิ์มีที่ดิน ทั้งเบ็ดที่ได้มา	3	3	4	11
azure_niwat	1075	sentence_25.wav	บ้านที่คุณสร้างก็ผิดกฎหมาย เพราะคุณไม่มีสิทธิ์มีที่ดิน ทั้งเบ็ดที่ได้มา	5	3	5	12
azure_niwat	1075	sentence_25.wav	บ้านที่คุณสร้างก็ผิดกฎหมาย เพราะคุณไม่มีสิทธิ์มีที่ดิน ทั้งเบ็ดที่ได้มา	4	3	3	13
azure_niwat	1075	sentence_25.wav	บ้านที่คุณสร้างก็ผิดกฎหมาย เพราะคุณไม่มีสิทธิ์มีที่ดิน ทั้งเบ็ดที่ได้มา	4	3	5	14
azure_niwat	1075	sentence_25.wav	บ้านที่คุณสร้างก็ผิดกฎหมาย เพราะคุณไม่มีสิทธิ์มีที่ดิน ทั้งเบ็ดที่ได้มา	5	4	5	15
azure_niwat	1075	sentence_25.wav	บ้านที่คุณสร้างก็ผิดกฎหมาย เพราะคุณไม่มีสิทธิ์มีที่ดิน ทั้งเบ็ดที่ได้มา	5	5	5	16
azure_niwat	1076	sentence_26.wav	เพียงแต่ว่ามันอาจไม่ใช่ตัวเงินก้อนก็ได้ หมายถึงศักยภาพความสามารถของคุณไง	4	2	3	1
azure_niwat	1076	sentence_26.wav	เพียงแต่ว่ามันอาจไม่ใช่ตัวเงินก้อนก็ได้ หมายถึงศักยภาพความสามารถของคุณไง	4	2	4	2
azure_niwat	1076	sentence_26.wav	เพียงแต่ว่ามันอาจไม่ใช่ตัวเงินก้อนก็ได้ หมายถึงศักยภาพความสามารถของคุณไง	4	2	4	3
azure_niwat	1076	sentence_26.wav	เพียงแต่ว่ามันอาจไม่ใช่ตัวเงินก้อนก็ได้ หมายถึงศักยภาพความสามารถของคุณไง	5	3	5	4
azure_niwat	1076	sentence_26.wav	เพียงแต่ว่ามันอาจไม่ใช่ตัวเงินก้อนก็ได้ หมายถึงศักยภาพความสามารถของคุณไง	5	5	5	5
azure_niwat	1076	sentence_26.wav	เพียงแต่ว่ามันอาจไม่ใช่ตัวเงินก้อนก็ได้ หมายถึงศักยภาพความสามารถของคุณไง	5	3	3	6
azure_niwat	1076	sentence_26.wav	เพียงแต่ว่ามันอาจไม่ใช่ตัวเงินก้อนก็ได้ หมายถึงศักยภาพความสามารถของคุณไง	4	2	3	7
azure_niwat	1076	sentence_26.wav	เพียงแต่ว่ามันอาจไม่ใช่ตัวเงินก้อนก็ได้ หมายถึงศักยภาพความสามารถของคุณไง	5	5	5	8
azure_niwat	1076	sentence_26.wav	เพียงแต่ว่ามันอาจไม่ใช่ตัวเงินก้อนก็ได้ หมายถึงศักยภาพความสามารถของคุณไง	4	2	3	9
azure_niwat	1076	sentence_26.wav	เพียงแต่ว่ามันอาจไม่ใช่ตัวเงินก้อนก็ได้ หมายถึงศักยภาพความสามารถของคุณไง	5	2	5	10
azure_niwat	1076	sentence_26.wav	เพียงแต่ว่ามันอาจไม่ใช่ตัวเงินก้อนก็ได้ หมายถึงศักยภาพความสามารถของคุณไง	4	2	3	11
azure_niwat	1076	sentence_26.wav	เพียงแต่ว่ามันอาจไม่ใช่ตัวเงินก้อนก็ได้ หมายถึงศักยภาพความสามารถของคุณไง	4	2	5	12
azure_niwat	1076	sentence_26.wav	เพียงแต่ว่ามันอาจไม่ใช่ตัวเงินก้อนก็ได้ หมายถึงศักยภาพความสามารถของคุณไง	2	1	2	13
azure_niwat	1076	sentence_26.wav	เพียงแต่ว่ามันอาจไม่ใช่ตัวเงินก้อนก็ได้ หมายถึงศักยภาพความสามารถของคุณไง	4	3	5	14
azure_niwat	1076	sentence_26.wav	เพียงแต่ว่ามันอาจไม่ใช่ตัวเงินก้อนก็ได้ หมายถึงศักยภาพความสามารถของคุณไง	4	2	3	15
azure_niwat	1076	sentence_26.wav	เพียงแต่ว่ามันอาจไม่ใช่ตัวเงินก้อนก็ได้ หมายถึงศักยภาพความสามารถของคุณไง	5	2	5	16
azure_niwat	1077	sentence_27.wav	อย่างไรก็ตามในตอนนี้เขาเคลื่อนเข้ามาและกำลังเดินปาดอยู่ตรงกลางอย่างหวาดกลัว	4	3	4	1
azure_niwat	1077	sentence_27.wav	อย่างไรก็ตามในตอนนี้เขาเคลื่อนเข้ามาและกำลังเดินปาดอยู่ตรงกลางอย่างหวาดกลัว	4	3	3	2
azure_niwat	1077	sentence_27.wav	อย่างไรก็ตามในตอนนี้เขาเคลื่อนเข้ามาและกำลังเดินปาดอยู่ตรงกลางอย่างหวาดกลัว	4	3	4	3
azure_niwat	1077	sentence_27.wav	อย่างไรก็ตามในตอนนี้เขาเคลื่อนเข้ามาและกำลังเดินปาดอยู่ตรงกลางอย่างหวาดกลัว	5	5	5	4
azure_niwat	1077	sentence_27.wav	อย่างไรก็ตามในตอนนี้เขาเคลื่อนเข้ามาและกำลังเดินปาดอยู่ตรงกลางอย่างหวาดกลัว	5	5	5	5
azure_niwat	1077	sentence_27.wav	อย่างไรก็ตามในตอนนี้เขาเคลื่อนเข้ามาและกำลังเดินปาดอยู่ตรงกลางอย่างหวาดกลัว	5	2	4	6
azure_niwat	1077	sentence_27.wav	อย่างไรก็ตามในตอนนี้เขาเคลื่อนเข้ามาและกำลังเดินปาดอยู่ตรงกลางอย่างหวาดกลัว	4	3	4	7
azure_niwat	1077	sentence_27.wav	อย่างไรก็ตามในตอนนี้เขาเคลื่อนเข้ามาและกำลังเดินปาดอยู่ตรงกลางอย่างหวาดกลัว	5	3	5	8
azure_niwat	1077	sentence_27.wav	อย่างไรก็ตามในตอนนี้เขาเคลื่อนเข้ามาและกำลังเดินปาดอยู่ตรงกลางอย่างหวาดกลัว	4	3	3	9
azure_niwat	1077	sentence_27.wav	อย่างไรก็ตามในตอนนี้เขาเคลื่อนเข้ามาและกำลังเดินปาดอยู่ตรงกลางอย่างหวาดกลัว	5	4	4	10
azure_niwat	1077	sentence_27.wav	อย่างไรก็ตามในตอนนี้เขาเคลื่อนเข้ามาและกำลังเดินปาดอยู่ตรงกลางอย่างหวาดกลัว	4	2	4	11
azure_niwat	1077	sentence_27.wav	อย่างไรก็ตามในตอนนี้เขาเคลื่อนเข้ามาและกำลังเดินปาดอยู่ตรงกลางอย่างหวาดกลัว	4	1	4	12
azure_niwat	1077	sentence_27.wav	อย่างไรก็ตามในตอนนี้เขาเคลื่อนเข้ามาและกำลังเดินปาดอยู่ตรงกลางอย่างหวาดกลัว	3	2	3	13
azure_niwat	1077	sentence_27.wav	อย่างไรก็ตามในตอนนี้เขาเคลื่อนเข้ามาและกำลังเดินปาดอยู่ตรงกลางอย่างหวาดกลัว	4	5	5	14
azure_niwat	1077	sentence_27.wav	อย่างไรก็ตามในตอนนี้เขาเคลื่อนเข้ามาและกำลังเดินปาดอยู่ตรงกลางอย่างหวาดกลัว	4	3	4	15
azure_niwat	1077	sentence_27.wav	อย่างไรก็ตามในตอนนี้เขาเคลื่อนเข้ามาและกำลังเดินปาดอยู่ตรงกลางอย่างหวาดกลัว	5	3	5	16
azure_niwat	1078	sentence_28.wav	ฉันไม่ชอบที่จะร่วมงานกับคุณ และฉันไม่ต้องการให้คุณอยู่ที่นี่	4	3	4	1
azure_niwat	1078	sentence_28.wav	ฉันไม่ชอบที่จะร่วมงานกับคุณ และฉันไม่ต้องการให้คุณอยู่ที่นี่	4	3	4	2
azure_niwat	1078	sentence_28.wav	ฉันไม่ชอบที่จะร่วมงานกับคุณ และฉันไม่ต้องการให้คุณอยู่ที่นี่	4	4	4	3
azure_niwat	1078	sentence_28.wav	ฉันไม่ชอบที่จะร่วมงานกับคุณ และฉันไม่ต้องการให้คุณอยู่ที่นี่	5	5	5	4
azure_niwat	1078	sentence_28.wav	ฉันไม่ชอบที่จะร่วมงานกับคุณ และฉันไม่ต้องการให้คุณอยู่ที่นี่	5	5	5	5
azure_niwat	1078	sentence_28.wav	ฉันไม่ชอบที่จะร่วมงานกับคุณ และฉันไม่ต้องการให้คุณอยู่ที่นี่	5	2	4	6
azure_niwat	1078	sentence_28.wav	ฉันไม่ชอบที่จะร่วมงานกับคุณ และฉันไม่ต้องการให้คุณอยู่ที่นี่	4	3	3	7
azure_niwat	1078	sentence_28.wav	ฉันไม่ชอบที่จะร่วมงานกับคุณ และฉันไม่ต้องการให้คุณอยู่ที่นี่	4	5	5	8
azure_niwat	1078	sentence_28.wav	ฉันไม่ชอบที่จะร่วมงานกับคุณ และฉันไม่ต้องการให้คุณอยู่ที่นี่	3	2	3	9
azure_niwat	1078	sentence_28.wav	ฉันไม่ชอบที่จะร่วมงานกับคุณ และฉันไม่ต้องการให้คุณอยู่ที่นี่	5	4	4	10
azure_niwat	1078	sentence_28.wav	ฉันไม่ชอบที่จะร่วมงานกับคุณ และฉันไม่ต้องการให้คุณอยู่ที่นี่	4	2	4	11
azure_niwat	1078	sentence_28.wav	ฉันไม่ชอบที่จะร่วมงานกับคุณ และฉันไม่ต้องการให้คุณอยู่ที่นี่	5	2	5	12
azure_niwat	1078	sentence_28.wav	ฉันไม่ชอบที่จะร่วมงานกับคุณ และฉันไม่ต้องการให้คุณอยู่ที่นี่	4	2	2	13
azure_niwat	1078	sentence_28.wav	ฉันไม่ชอบที่จะร่วมงานกับคุณ และฉันไม่ต้องการให้คุณอยู่ที่นี่	4	4	5	14
azure_niwat	1078	sentence_28.wav	ฉันไม่ชอบที่จะร่วมงานกับคุณ และฉันไม่ต้องการให้คุณอยู่ที่นี่	4	3	4	15
azure_niwat	1078	sentence_28.wav	ฉันไม่ชอบที่จะร่วมงานกับคุณ และฉันไม่ต้องการให้คุณอยู่ที่นี่	5	4	5	16
azure_niwat	1079	sentence_29.wav	คริสทีนให้คุณค่ากับอิสระของเธอ แล้วเธอจะไม่มีทางปฏิเสธใครที่ให้สิทธิ์นั้นแก่เธอ	4	2	4	1
azure_niwat	1079	sentence_29.wav	คริสทีนให้คุณค่ากับอิสระของเธอ แล้วเธอจะไม่มีทางปฏิเสธใครที่ให้สิทธิ์นั้นแก่เธอ	4	3	4	2
azure_niwat	1079	sentence_29.wav	คริสทีนให้คุณค่ากับอิสระของเธอ แล้วเธอจะไม่มีทางปฏิเสธใครที่ให้สิทธิ์นั้นแก่เธอ	4	2	3	3
azure_niwat	1079	sentence_29.wav	คริสทีนให้คุณค่ากับอิสระของเธอ แล้วเธอจะไม่มีทางปฏิเสธใครที่ให้สิทธิ์นั้นแก่เธอ	5	5	5	4
azure_niwat	1079	sentence_29.wav	คริสทีนให้คุณค่ากับอิสระของเธอ แล้วเธอจะไม่มีทางปฏิเสธใครที่ให้สิทธิ์นั้นแก่เธอ	5	5	5	5
azure_niwat	1079	sentence_29.wav	คริสทีนให้คุณค่ากับอิสระของเธอ แล้วเธอจะไม่มีทางปฏิเสธใครที่ให้สิทธิ์นั้นแก่เธอ	5	4	5	6
azure_niwat	1079	sentence_29.wav	คริสทีนให้คุณค่ากับอิสระของเธอ แล้วเธอจะไม่มีทางปฏิเสธใครที่ให้สิทธิ์นั้นแก่เธอ	4	2	3	7
azure_niwat	1079	sentence_29.wav	คริสทีนให้คุณค่ากับอิสระของเธอ แล้วเธอจะไม่มีทางปฏิเสธใครที่ให้สิทธิ์นั้นแก่เธอ	5	5	5	8
azure_niwat	1079	sentence_29.wav	คริสทีนให้คุณค่ากับอิสระของเธอ แล้วเธอจะไม่มีทางปฏิเสธใครที่ให้สิทธิ์นั้นแก่เธอ	4	2	3	9
azure_niwat	1079	sentence_29.wav	คริสทีนให้คุณค่ากับอิสระของเธอ แล้วเธอจะไม่มีทางปฏิเสธใครที่ให้สิทธิ์นั้นแก่เธอ	5	2	4	10
azure_niwat	1079	sentence_29.wav	คริสทีนให้คุณค่ากับอิสระของเธอ แล้วเธอจะไม่มีทางปฏิเสธใครที่ให้สิทธิ์นั้นแก่เธอ	4	2	4	11
azure_niwat	1079	sentence_29.wav	คริสทีนให้คุณค่ากับอิสระของเธอ แล้วเธอจะไม่มีทางปฏิเสธใครที่ให้สิทธิ์นั้นแก่เธอ	5	2	5	12
azure_niwat	1079	sentence_29.wav	คริสทีนให้คุณค่ากับอิสระของเธอ แล้วเธอจะไม่มีทางปฏิเสธใครที่ให้สิทธิ์นั้นแก่เธอ	4	2	4	13
azure_niwat	1079	sentence_29.wav	คริสทีนให้คุณค่ากับอิสระของเธอ แล้วเธอจะไม่มีทางปฏิเสธใครที่ให้สิทธิ์นั้นแก่เธอ	3	3	4	14
azure_niwat	1079	sentence_29.wav	คริสทีนให้คุณค่ากับอิสระของเธอ แล้วเธอจะไม่มีทางปฏิเสธใครที่ให้สิทธิ์นั้นแก่เธอ	4	2	4	15
azure_niwat	1079	sentence_29.wav	คริสทีนให้คุณค่ากับอิสระของเธอ แล้วเธอจะไม่มีทางปฏิเสธใครที่ให้สิทธิ์นั้นแก่เธอ	5	3	5	16
azure_niwat	1080	sentence_30.wav	เอาหล่ะ จินตนาการถึงผู้ชายคนหนึ่งเดินผ่านประตูเข้ามา และเริ่มออกคำสั่งด้วยสำเนียงแข็งกระด้าง	3	3	4	1
azure_niwat	1080	sentence_30.wav	เอาหล่ะ จินตนาการถึงผู้ชายคนหนึ่งเดินผ่านประตูเข้ามา และเริ่มออกคำสั่งด้วยสำเนียงแข็งกระด้าง	4	2	3	2
azure_niwat	1080	sentence_30.wav	เอาหล่ะ จินตนาการถึงผู้ชายคนหนึ่งเดินผ่านประตูเข้ามา และเริ่มออกคำสั่งด้วยสำเนียงแข็งกระด้าง	4	2	3	3
azure_niwat	1080	sentence_30.wav	เอาหล่ะ จินตนาการถึงผู้ชายคนหนึ่งเดินผ่านประตูเข้ามา และเริ่มออกคำสั่งด้วยสำเนียงแข็งกระด้าง	5	4	5	4
azure_niwat	1080	sentence_30.wav	เอาหล่ะ จินตนาการถึงผู้ชายคนหนึ่งเดินผ่านประตูเข้ามา และเริ่มออกคำสั่งด้วยสำเนียงแข็งกระด้าง	3	3	4	5
azure_niwat	1080	sentence_30.wav	เอาหล่ะ จินตนาการถึงผู้ชายคนหนึ่งเดินผ่านประตูเข้ามา และเริ่มออกคำสั่งด้วยสำเนียงแข็งกระด้าง	4	2	4	6
azure_niwat	1080	sentence_30.wav	เอาหล่ะ จินตนาการถึงผู้ชายคนหนึ่งเดินผ่านประตูเข้ามา และเริ่มออกคำสั่งด้วยสำเนียงแข็งกระด้าง	3	3	4	7
azure_niwat	1080	sentence_30.wav	เอาหล่ะ จินตนาการถึงผู้ชายคนหนึ่งเดินผ่านประตูเข้ามา และเริ่มออกคำสั่งด้วยสำเนียงแข็งกระด้าง	5	4	5	8
azure_niwat	1080	sentence_30.wav	เอาหล่ะ จินตนาการถึงผู้ชายคนหนึ่งเดินผ่านประตูเข้ามา และเริ่มออกคำสั่งด้วยสำเนียงแข็งกระด้าง	5	1	3	9
azure_niwat	1080	sentence_30.wav	เอาหล่ะ จินตนาการถึงผู้ชายคนหนึ่งเดินผ่านประตูเข้ามา และเริ่มออกคำสั่งด้วยสำเนียงแข็งกระด้าง	4	4	5	10
azure_niwat	1080	sentence_30.wav	เอาหล่ะ จินตนาการถึงผู้ชายคนหนึ่งเดินผ่านประตูเข้ามา และเริ่มออกคำสั่งด้วยสำเนียงแข็งกระด้าง	4	1	3	11
azure_niwat	1080	sentence_30.wav	เอาหล่ะ จินตนาการถึงผู้ชายคนหนึ่งเดินผ่านประตูเข้ามา และเริ่มออกคำสั่งด้วยสำเนียงแข็งกระด้าง	4	2	4	12
azure_niwat	1080	sentence_30.wav	เอาหล่ะ จินตนาการถึงผู้ชายคนหนึ่งเดินผ่านประตูเข้ามา และเริ่มออกคำสั่งด้วยสำเนียงแข็งกระด้าง	4	2	5	13
azure_niwat	1080	sentence_30.wav	เอาหล่ะ จินตนาการถึงผู้ชายคนหนึ่งเดินผ่านประตูเข้ามา และเริ่มออกคำสั่งด้วยสำเนียงแข็งกระด้าง	4	3	5	14
azure_niwat	1080	sentence_30.wav	เอาหล่ะ จินตนาการถึงผู้ชายคนหนึ่งเดินผ่านประตูเข้ามา และเริ่มออกคำสั่งด้วยสำเนียงแข็งกระด้าง	2	2	3	15
azure_niwat	1080	sentence_30.wav	เอาหล่ะ จินตนาการถึงผู้ชายคนหนึ่งเดินผ่านประตูเข้ามา และเริ่มออกคำสั่งด้วยสำเนียงแข็งกระด้าง	5	3	5	16
azure_niwat	1081	sentence_31.wav	ย้อนกลับไปดูเค้าโครงและรายการเอกสารประกอบการสอน สมัยยังมีแรง ตอนนี้ไม่มีแล้ว หมด โฮ	4	2	4	1
azure_niwat	1081	sentence_31.wav	ย้อนกลับไปดูเค้าโครงและรายการเอกสารประกอบการสอน สมัยยังมีแรง ตอนนี้ไม่มีแล้ว หมด โฮ	4	2	4	2
azure_niwat	1081	sentence_31.wav	ย้อนกลับไปดูเค้าโครงและรายการเอกสารประกอบการสอน สมัยยังมีแรง ตอนนี้ไม่มีแล้ว หมด โฮ	3	2	5	3
azure_niwat	1081	sentence_31.wav	ย้อนกลับไปดูเค้าโครงและรายการเอกสารประกอบการสอน สมัยยังมีแรง ตอนนี้ไม่มีแล้ว หมด โฮ	5	3	5	4
azure_niwat	1081	sentence_31.wav	ย้อนกลับไปดูเค้าโครงและรายการเอกสารประกอบการสอน สมัยยังมีแรง ตอนนี้ไม่มีแล้ว หมด โฮ	5	5	3	5
azure_niwat	1081	sentence_31.wav	ย้อนกลับไปดูเค้าโครงและรายการเอกสารประกอบการสอน สมัยยังมีแรง ตอนนี้ไม่มีแล้ว หมด โฮ	5	4	4	6
azure_niwat	1081	sentence_31.wav	ย้อนกลับไปดูเค้าโครงและรายการเอกสารประกอบการสอน สมัยยังมีแรง ตอนนี้ไม่มีแล้ว หมด โฮ	4	2	3	7
azure_niwat	1081	sentence_31.wav	ย้อนกลับไปดูเค้าโครงและรายการเอกสารประกอบการสอน สมัยยังมีแรง ตอนนี้ไม่มีแล้ว หมด โฮ	5	3	5	8
azure_niwat	1081	sentence_31.wav	ย้อนกลับไปดูเค้าโครงและรายการเอกสารประกอบการสอน สมัยยังมีแรง ตอนนี้ไม่มีแล้ว หมด โฮ	3	2	3	9
azure_niwat	1081	sentence_31.wav	ย้อนกลับไปดูเค้าโครงและรายการเอกสารประกอบการสอน สมัยยังมีแรง ตอนนี้ไม่มีแล้ว หมด โฮ	5	4	5	10
azure_niwat	1081	sentence_31.wav	ย้อนกลับไปดูเค้าโครงและรายการเอกสารประกอบการสอน สมัยยังมีแรง ตอนนี้ไม่มีแล้ว หมด โฮ	4	2	4	11
azure_niwat	1081	sentence_31.wav	ย้อนกลับไปดูเค้าโครงและรายการเอกสารประกอบการสอน สมัยยังมีแรง ตอนนี้ไม่มีแล้ว หมด โฮ	4	1	4	12
azure_niwat	1081	sentence_31.wav	ย้อนกลับไปดูเค้าโครงและรายการเอกสารประกอบการสอน สมัยยังมีแรง ตอนนี้ไม่มีแล้ว หมด โฮ	1	1	2	13
azure_niwat	1081	sentence_31.wav	ย้อนกลับไปดูเค้าโครงและรายการเอกสารประกอบการสอน สมัยยังมีแรง ตอนนี้ไม่มีแล้ว หมด โฮ	4	3	5	14
azure_niwat	1081	sentence_31.wav	ย้อนกลับไปดูเค้าโครงและรายการเอกสารประกอบการสอน สมัยยังมีแรง ตอนนี้ไม่มีแล้ว หมด โฮ	4	2	5	15
azure_niwat	1081	sentence_31.wav	ย้อนกลับไปดูเค้าโครงและรายการเอกสารประกอบการสอน สมัยยังมีแรง ตอนนี้ไม่มีแล้ว หมด โฮ	5	4	5	16
azure_niwat	1082	sentence_32.wav	ในโรงเรียนแห่งนี้พวกเราให้นักเรียนของเราพัฒนาทักษะความสามารถของพวกเขาและทำให้ดียิ่งขึ้น	4	3	4	1
azure_niwat	1082	sentence_32.wav	ในโรงเรียนแห่งนี้พวกเราให้นักเรียนของเราพัฒนาทักษะความสามารถของพวกเขาและทำให้ดียิ่งขึ้น	4	2	4	2
azure_niwat	1082	sentence_32.wav	ในโรงเรียนแห่งนี้พวกเราให้นักเรียนของเราพัฒนาทักษะความสามารถของพวกเขาและทำให้ดียิ่งขึ้น	4	3	4	3
azure_niwat	1082	sentence_32.wav	ในโรงเรียนแห่งนี้พวกเราให้นักเรียนของเราพัฒนาทักษะความสามารถของพวกเขาและทำให้ดียิ่งขึ้น	5	5	5	4
azure_niwat	1082	sentence_32.wav	ในโรงเรียนแห่งนี้พวกเราให้นักเรียนของเราพัฒนาทักษะความสามารถของพวกเขาและทำให้ดียิ่งขึ้น	5	5	5	5
azure_niwat	1082	sentence_32.wav	ในโรงเรียนแห่งนี้พวกเราให้นักเรียนของเราพัฒนาทักษะความสามารถของพวกเขาและทำให้ดียิ่งขึ้น	4	3	4	6
azure_niwat	1082	sentence_32.wav	ในโรงเรียนแห่งนี้พวกเราให้นักเรียนของเราพัฒนาทักษะความสามารถของพวกเขาและทำให้ดียิ่งขึ้น	4	4	5	7
azure_niwat	1082	sentence_32.wav	ในโรงเรียนแห่งนี้พวกเราให้นักเรียนของเราพัฒนาทักษะความสามารถของพวกเขาและทำให้ดียิ่งขึ้น	5	5	5	8
azure_niwat	1082	sentence_32.wav	ในโรงเรียนแห่งนี้พวกเราให้นักเรียนของเราพัฒนาทักษะความสามารถของพวกเขาและทำให้ดียิ่งขึ้น	5	5	5	9
azure_niwat	1082	sentence_32.wav	ในโรงเรียนแห่งนี้พวกเราให้นักเรียนของเราพัฒนาทักษะความสามารถของพวกเขาและทำให้ดียิ่งขึ้น	5	4	5	10
azure_niwat	1082	sentence_32.wav	ในโรงเรียนแห่งนี้พวกเราให้นักเรียนของเราพัฒนาทักษะความสามารถของพวกเขาและทำให้ดียิ่งขึ้น	4	3	4	11
azure_niwat	1082	sentence_32.wav	ในโรงเรียนแห่งนี้พวกเราให้นักเรียนของเราพัฒนาทักษะความสามารถของพวกเขาและทำให้ดียิ่งขึ้น	5	5	5	12
azure_niwat	1082	sentence_32.wav	ในโรงเรียนแห่งนี้พวกเราให้นักเรียนของเราพัฒนาทักษะความสามารถของพวกเขาและทำให้ดียิ่งขึ้น	5	2	4	13
azure_niwat	1082	sentence_32.wav	ในโรงเรียนแห่งนี้พวกเราให้นักเรียนของเราพัฒนาทักษะความสามารถของพวกเขาและทำให้ดียิ่งขึ้น	4	4	4	14
azure_niwat	1082	sentence_32.wav	ในโรงเรียนแห่งนี้พวกเราให้นักเรียนของเราพัฒนาทักษะความสามารถของพวกเขาและทำให้ดียิ่งขึ้น	5	4	5	15
azure_niwat	1082	sentence_32.wav	ในโรงเรียนแห่งนี้พวกเราให้นักเรียนของเราพัฒนาทักษะความสามารถของพวกเขาและทำให้ดียิ่งขึ้น	1	1	1	16
azure_niwat	1083	sentence_33.wav	ถ้าทำระบบแจ้งเตือนคนที่เคยไปสถานที่นั้นได้ แบบรายคน โดยไม่ต้องแจ้งในทางสาธารณะได้	4	2	4	1
azure_niwat	1083	sentence_33.wav	ถ้าทำระบบแจ้งเตือนคนที่เคยไปสถานที่นั้นได้ แบบรายคน โดยไม่ต้องแจ้งในทางสาธารณะได้	4	3	4	2
azure_niwat	1083	sentence_33.wav	ถ้าทำระบบแจ้งเตือนคนที่เคยไปสถานที่นั้นได้ แบบรายคน โดยไม่ต้องแจ้งในทางสาธารณะได้	4	2	4	3
azure_niwat	1083	sentence_33.wav	ถ้าทำระบบแจ้งเตือนคนที่เคยไปสถานที่นั้นได้ แบบรายคน โดยไม่ต้องแจ้งในทางสาธารณะได้	5	5	5	4
azure_niwat	1083	sentence_33.wav	ถ้าทำระบบแจ้งเตือนคนที่เคยไปสถานที่นั้นได้ แบบรายคน โดยไม่ต้องแจ้งในทางสาธารณะได้	5	5	5	5
azure_niwat	1083	sentence_33.wav	ถ้าทำระบบแจ้งเตือนคนที่เคยไปสถานที่นั้นได้ แบบรายคน โดยไม่ต้องแจ้งในทางสาธารณะได้	5	3	4	6
azure_niwat	1083	sentence_33.wav	ถ้าทำระบบแจ้งเตือนคนที่เคยไปสถานที่นั้นได้ แบบรายคน โดยไม่ต้องแจ้งในทางสาธารณะได้	5	4	4	7
azure_niwat	1083	sentence_33.wav	ถ้าทำระบบแจ้งเตือนคนที่เคยไปสถานที่นั้นได้ แบบรายคน โดยไม่ต้องแจ้งในทางสาธารณะได้	5	4	5	8
azure_niwat	1083	sentence_33.wav	ถ้าทำระบบแจ้งเตือนคนที่เคยไปสถานที่นั้นได้ แบบรายคน โดยไม่ต้องแจ้งในทางสาธารณะได้	5	2	3	9
azure_niwat	1083	sentence_33.wav	ถ้าทำระบบแจ้งเตือนคนที่เคยไปสถานที่นั้นได้ แบบรายคน โดยไม่ต้องแจ้งในทางสาธารณะได้	5	5	5	10
azure_niwat	1083	sentence_33.wav	ถ้าทำระบบแจ้งเตือนคนที่เคยไปสถานที่นั้นได้ แบบรายคน โดยไม่ต้องแจ้งในทางสาธารณะได้	4	2	4	11
azure_niwat	1083	sentence_33.wav	ถ้าทำระบบแจ้งเตือนคนที่เคยไปสถานที่นั้นได้ แบบรายคน โดยไม่ต้องแจ้งในทางสาธารณะได้	4	2	3	12
azure_niwat	1083	sentence_33.wav	ถ้าทำระบบแจ้งเตือนคนที่เคยไปสถานที่นั้นได้ แบบรายคน โดยไม่ต้องแจ้งในทางสาธารณะได้	5	5	5	13
azure_niwat	1083	sentence_33.wav	ถ้าทำระบบแจ้งเตือนคนที่เคยไปสถานที่นั้นได้ แบบรายคน โดยไม่ต้องแจ้งในทางสาธารณะได้	4	3	5	14
azure_niwat	1083	sentence_33.wav	ถ้าทำระบบแจ้งเตือนคนที่เคยไปสถานที่นั้นได้ แบบรายคน โดยไม่ต้องแจ้งในทางสาธารณะได้	5	5	5	15
azure_niwat	1083	sentence_33.wav	ถ้าทำระบบแจ้งเตือนคนที่เคยไปสถานที่นั้นได้ แบบรายคน โดยไม่ต้องแจ้งในทางสาธารณะได้	5	4	5	16
azure_niwat	1084	sentence_34.wav	กอดโลกใหญ่ใบกลม มองได้แต่อย่าชอบ รักแท้รักที่อะไร ทะเลสีดำ ไม่นานก็เช้า	3	2	4	1
azure_niwat	1084	sentence_34.wav	กอดโลกใหญ่ใบกลม มองได้แต่อย่าชอบ รักแท้รักที่อะไร ทะเลสีดำ ไม่นานก็เช้า	4	2	3	2
azure_niwat	1084	sentence_34.wav	กอดโลกใหญ่ใบกลม มองได้แต่อย่าชอบ รักแท้รักที่อะไร ทะเลสีดำ ไม่นานก็เช้า	5	2	4	3
azure_niwat	1084	sentence_34.wav	กอดโลกใหญ่ใบกลม มองได้แต่อย่าชอบ รักแท้รักที่อะไร ทะเลสีดำ ไม่นานก็เช้า	5	4	5	4
